                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.00689,                 1.0413,                      0,                0.60249,                 0.8583,                0.96091,                0.97334,                0.98386,                0.74902,                0.96002,                0.97124,                0.98188,                0.91828,                0.00679,                0.40688,                      0,                0.55287,                 0.7982,              0.0015502,              0.0015502,              0.0015502
                     93,                0.00694,                  1.054,                      0,                0.61463,                0.85923,                0.94741,                0.95393,                 0.9816,                0.72606,                0.94449,                0.95099,                0.97785,                 0.9053,                0.00704,                0.45917,                      0,                0.57595,                0.80932,              0.0015452,              0.0015452,              0.0015452
                     94,                0.00696,                 1.1444,                      0,                0.61702,                0.86803,                0.95476,                0.95238,                0.98014,                0.69863,                0.95327,                0.95036,                0.97482,                0.91615,                0.00736,                0.43866,                      0,                0.59126,                0.80537,              0.0015402,              0.0015402,              0.0015402
                     95,                0.00703,                 1.2797,                      0,                0.61492,                0.86776,                0.95182,                0.95017,                0.97975,                0.73329,                 0.9484,                0.94957,                0.97635,                0.91377,                0.00682,                0.44921,                      0,                0.57116,                0.79542,              0.0015352,              0.0015352,              0.0015352
                     96,                0.00686,                 1.0981,                      0,                0.60032,                0.86045,                0.95085,                0.96801,                0.98251,                0.75296,                0.95099,                0.96268,                0.97796,                 0.8964,                0.00646,                0.46285,                      0,                0.55212,                0.78654,              0.0015302,              0.0015302,              0.0015302
                     97,                0.00664,                 1.0208,                      0,                0.58404,                 0.8522,                0.95816,                 0.9683,                0.98429,                0.72137,                0.95652,                0.96664,                0.98186,                0.91473,                0.00716,                0.41718,                      0,                0.57302,                 0.7956,              0.0015252,              0.0015252,              0.0015252
                     98,                0.00681,                 1.0637,                      0,                0.59763,                0.85708,                0.95887,                0.96047,                 0.9836,                0.74908,                0.95574,                0.95681,                0.97967,                0.91761,                0.00655,                0.40249,                      0,                0.55912,                0.79232,              0.0015202,              0.0015202,              0.0015202
                     99,                0.00687,                 1.0181,                      0,                 0.5955,                0.85086,                0.95614,                0.96856,                0.98421,                0.73078,                0.95378,                0.96617,                0.98092,                0.90782,                0.00702,                0.43162,                      0,                0.55802,                0.78982,              0.0015152,              0.0015152,              0.0015152
                    100,                0.00684,                 1.0412,                      0,                0.59398,                 0.8625,                0.95798,                0.97251,                0.98437,                0.74365,                0.95671,                0.97113,                0.98252,                0.92417,                0.00685,                0.41581,                      0,                0.55732,                0.79035,              0.0015102,              0.0015102,              0.0015102
                    101,                0.00659,                 1.0277,                      0,                0.58215,                0.85819,                0.95667,                 0.9761,                0.98441,                0.77283,                0.95515,                0.97389,                0.98339,                0.93921,                0.00619,                0.33633,                      0,                0.53689,                0.77215,              0.0015052,              0.0015052,              0.0015052
                    102,                0.00667,                0.98982,                      0,                 0.5792,                0.84416,                0.96067,                0.97591,                0.98432,                0.76477,                0.96049,                 0.9743,                0.98294,                0.89101,                0.00628,                0.44143,                      0,                0.53609,                0.77451,              0.0015002,              0.0015002,              0.0015002
                    103,                0.00655,                 1.0586,                      0,                0.57647,                0.84604,                0.95568,                0.97591,                0.98373,                0.76829,                0.95554,                0.97279,                 0.9823,                0.92429,                0.00625,                0.42544,                      0,                0.53759,                0.77023,              0.0014953,              0.0014953,              0.0014953
                    104,                0.00638,                 1.0176,                      0,                 0.5673,                 0.8579,                 0.9658,                0.97102,                0.98427,                0.77419,                0.96391,                 0.9693,                0.98358,                 0.9391,                0.00621,                0.33346,                      0,                0.53061,                0.77294,              0.0014903,              0.0014903,              0.0014903
                    105,                0.00665,                0.91713,                      0,                0.57845,                0.84738,                 0.9612,                0.97408,                0.98398,                0.77268,                0.95935,                0.97203,                0.98207,                0.94166,                0.00614,                0.31183,                      0,                 0.5193,                0.77397,              0.0014853,              0.0014853,              0.0014853
                    106,                0.00664,                0.99436,                      0,                0.58745,                0.84689,                0.96053,                0.96746,                0.98396,                0.77597,                0.95835,                0.96459,                0.98217,                0.93269,                0.00607,                0.33985,                      0,                 0.5491,                 0.7792,              0.0014803,              0.0014803,              0.0014803
                    107,                0.00652,                 1.0943,                      0,                0.57828,                0.85478,                 0.9582,                 0.9526,                0.98136,                0.74737,                0.95649,                0.95201,                0.98026,                 0.9271,                0.00678,                0.38564,                      0,                0.55645,                0.78367,              0.0014753,              0.0014753,              0.0014753
                    108,                0.00651,                 1.0364,                      0,                0.58215,                0.84886,                  0.961,                0.96617,                0.98395,                0.76416,                0.95935,                0.96452,                0.98251,                0.92759,                0.00625,                0.35282,                      0,                0.54247,                0.78092,              0.0014703,              0.0014703,              0.0014703
                    109,                0.00668,                0.91194,                      0,                0.59655,                0.84597,                0.95887,                 0.9783,                0.98443,                0.76791,                0.95636,                 0.9761,                0.98293,                0.93543,                 0.0062,                0.33096,                      0,                0.53675,                0.77797,              0.0014653,              0.0014653,              0.0014653
                    110,                0.00677,                0.94106,                      0,                0.60672,                0.85535,                0.96274,                0.96908,                0.98152,                0.77061,                 0.9604,                0.96691,                  0.978,                0.88768,                0.00616,                0.49162,                      0,                0.53749,                0.77917,              0.0014603,              0.0014603,              0.0014603
                    111,                0.00686,                 1.0752,                      0,                0.59983,                0.85272,                0.96121,                0.97036,                0.98328,                0.76567,                0.95914,                0.96669,                0.97912,                0.93505,                0.00621,                0.35651,                      0,                0.53334,                0.77856,              0.0014553,              0.0014553,              0.0014553
                    112,                0.00678,                 0.9821,                      0,                0.59237,                0.84593,                0.96412,                0.97058,                0.98324,                 0.7683,                0.96083,                0.97003,                0.98166,                0.93807,                0.00619,                0.33015,                      0,                0.52887,                0.77155,              0.0014503,              0.0014503,              0.0014503
                    113,                0.00662,                0.96961,                      0,                0.58196,                0.84828,                0.95841,                0.97536,                 0.9838,                0.71632,                0.95678,                0.97371,                0.98194,                0.92715,                0.00741,                0.37623,                      0,                0.59181,                0.79245,              0.0014453,              0.0014453,              0.0014453
                    114,                0.00666,                0.90459,                      0,                0.58947,                 0.8519,                0.96225,                0.97297,                0.98437,                0.73786,                0.95977,                0.97095,                0.98236,                0.92668,                0.00685,                0.36738,                      0,                0.55266,                0.78313,              0.0014403,              0.0014403,              0.0014403
                    115,                0.00672,                0.98206,                      0,                0.58861,                0.85706,                0.95873,                0.96782,                 0.9833,                0.77043,                0.95674,                0.96617,                 0.9817,                0.94007,                0.00605,                0.33131,                      0,                  0.538,                0.77131,              0.0014353,              0.0014353,              0.0014353
                    116,                0.00642,                0.90615,                      0,                0.57581,                0.85192,                0.96051,                0.97316,                0.98355,                0.76487,                0.96017,                0.97054,                0.98248,                0.94142,                0.00633,                0.33252,                      0,                0.53349,                0.77441,              0.0014303,              0.0014303,              0.0014303
                    117,                0.00656,                0.93506,                      0,                0.58653,                0.84849,                0.95658,                0.96811,                0.98318,                0.72871,                0.95476,                0.96627,                0.98078,                0.92394,                0.00682,                0.39364,                      0,                0.55608,                 0.7831,              0.0014253,              0.0014253,              0.0014253
                    118,                0.00657,                 1.0446,                      0,                0.58049,                0.85878,                0.95674,                0.97169,                0.98387,                0.77073,                0.95426,                 0.9704,                0.98133,                0.86442,                0.00619,                0.51172,                      0,                0.52987,                0.77838,              0.0014203,              0.0014203,              0.0014203
                    119,                0.00658,                0.99176,                      0,                 0.5886,                0.85495,                0.96018,                0.96139,                0.98286,                0.76026,                0.95835,                0.95955,                 0.9796,                0.93614,                0.00629,                0.34286,                      0,                0.55544,                0.77747,              0.0014153,              0.0014153,              0.0014153
                    120,                0.00659,                0.88707,                      0,                0.58176,                0.85153,                0.96484,                0.96782,                0.98373,                0.75849,                0.96417,                0.96464,                0.97983,                0.93175,                0.00645,                0.35876,                      0,                0.53903,                 0.7824,              0.0014103,              0.0014103,              0.0014103
                    121,                0.00646,                0.92616,                      0,                0.58163,                0.85597,                0.96293,                0.96985,                0.98461,                0.75039,                0.96129,                0.96819,                0.98366,                0.93818,                0.00652,                0.35122,                      0,                0.53531,                0.78607,              0.0014053,              0.0014053,              0.0014053
                    122,                0.00659,                0.97797,                      0,                0.58512,                0.86022,                 0.9598,                0.96571,                  0.982,                0.77336,                 0.9589,                0.96517,                0.98061,                0.93079,                0.00603,                0.37512,                      0,                0.53946,                 0.7811,              0.0014003,              0.0014003,              0.0014003
                    123,                0.00659,                0.95572,                      0,                0.58892,                0.84782,                0.96223,                0.96543,                0.98153,                0.77335,                0.95943,                 0.9653,                0.97999,                0.93738,                0.00613,                0.32794,                      0,                 0.5337,                0.78118,              0.0013953,              0.0013953,              0.0013953
                    124,                0.00653,                0.88898,                      0,                0.57663,                0.85382,                0.95703,                 0.9745,                0.98472,                0.77715,                0.95578,                0.97279,                0.98321,                0.93602,                0.00606,                0.33673,                      0,                 0.5291,                0.76984,              0.0013903,              0.0013903,              0.0013903
                    125,                0.00638,                0.92045,                      0,                0.58244,                0.85123,                0.95883,                0.95927,                0.98233,                0.77576,                0.95751,                  0.959,                0.98142,                0.93219,                0.00606,                0.34645,                      0,                 0.5359,                0.77698,              0.0013853,              0.0013853,              0.0013853
                    126,                0.00643,                0.86979,                      0,                0.58378,                0.84611,                0.95652,                0.96764,                0.98144,                0.74033,                0.95387,                0.96564,                0.97935,                 0.9319,                0.00659,                0.34838,                      0,                0.55913,                0.78724,              0.0013803,              0.0013803,              0.0013803
                    127,                 0.0065,                0.93117,                      0,                0.58243,                 0.8496,                0.96201,                0.95937,                0.98274,                0.77133,                0.95896,                 0.9581,                0.98126,                0.93236,                0.00619,                 0.3507,                      0,                0.54285,                0.78966,              0.0013753,              0.0013753,              0.0013753
                    128,                0.00662,                0.92448,                      0,                0.58858,                0.86141,                0.93702,                0.96874,                0.98085,                0.75929,                0.93524,                0.96691,                0.97777,                0.92937,                0.00622,                0.36198,                      0,                0.56174,                0.78283,              0.0013703,              0.0013703,              0.0013703
                    129,                0.00662,                0.97031,                      0,                 0.5921,                0.86011,                0.95311,                0.97573,                0.98375,                0.76555,                0.95105,                0.97352,                0.98251,                0.93724,                0.00615,                0.33123,                      0,                0.52978,                0.77765,              0.0013653,              0.0013653,              0.0013653
                    130,                0.00666,                0.96626,                      0,                0.58799,                 0.8561,                0.96032,                0.96996,                0.98413,                0.77221,                0.95741,                0.96702,                0.98253,                0.93328,                0.00608,                0.36214,                      0,                0.53164,                0.78174,              0.0013603,              0.0013603,              0.0013603
                    131,                0.00641,                0.89308,                      0,                0.58029,                0.85696,                0.95681,                0.97187,                0.98286,                0.77926,                0.95477,                0.97024,                0.98158,                0.93527,                 0.0059,                0.34568,                      0,                0.53939,                 0.7802,              0.0013553,              0.0013553,              0.0013553
                    132,                0.00638,                0.89431,                      0,                0.57271,                0.84885,                 0.9579,                0.96838,                0.98161,                0.77383,                0.95572,                0.96654,                0.97961,                0.93846,                0.00606,                0.33147,                      0,                0.53438,                0.77769,              0.0013503,              0.0013503,              0.0013503
                    133,                0.00642,                0.91125,                      0,                 0.5732,                0.84985,                0.95751,                0.96139,                 0.9825,                 0.7538,                  0.955,                0.95994,                0.98074,                0.92906,                0.00647,                0.37439,                      0,                0.57042,                 0.7884,              0.0013453,              0.0013453,              0.0013453
                    134,                0.00651,                0.89831,                      0,                 0.5812,                0.85301,                0.96146,                0.96966,                0.98456,                0.76537,                 0.9593,                0.96819,                 0.9827,                0.93981,                0.00626,                0.37794,                      0,                0.54078,                0.77985,              0.0013403,              0.0013403,              0.0013403
                    135,                0.00661,                0.94436,                      0,                0.58606,                0.85729,                0.92273,                0.93096,                0.96815,                0.70426,                0.93003,                0.94356,                0.97297,                0.90099,                0.00703,                0.44753,                      0,                0.67599,                0.79649,              0.0013353,              0.0013353,              0.0013353
                    136,                 0.0064,                0.87896,                      0,                0.57022,                0.85325,                0.95851,                0.97262,                0.98471,                0.78838,                 0.9584,                0.96985,                0.98335,                0.94087,                0.00578,                0.31807,                      0,                0.52392,                0.77217,              0.0013303,              0.0013303,              0.0013303
                    137,                0.00631,                0.83098,                      0,                0.56412,                0.84821,                0.95977,                0.97058,                0.98368,                0.77009,                0.95939,                0.96893,                0.98292,                0.92671,                0.00611,                0.36261,                      0,                0.52123,                0.77874,              0.0013253,              0.0013253,              0.0013253
                    138,                 0.0062,                0.90526,                      0,                0.55959,                0.84643,                0.96325,                 0.9715,                0.98405,                0.78559,                0.96261,                 0.9693,                 0.9829,                 0.9446,                0.00576,                0.30936,                      0,                0.51927,                0.77531,              0.0013203,              0.0013203,              0.0013203
                    139,                0.00639,                0.88019,                      0,                0.57186,                0.84847,                0.95825,                0.97132,                0.98516,                0.76866,                0.95696,                 0.9693,                0.98306,                0.94061,                0.00606,                0.31802,                      0,                0.52495,                0.77814,              0.0013153,              0.0013153,              0.0013153
                    140,                0.00635,                0.95482,                      0,                0.57049,                0.85496,                0.95947,                0.97071,                0.98479,                0.76895,                0.95816,                0.96764,                0.98176,                0.92732,                 0.0062,                0.38682,                      0,                0.52657,                0.77799,              0.0013103,              0.0013103,              0.0013103
                    141,                0.00646,                0.85839,                      0,                0.56898,                0.84881,                0.95558,                0.96502,                0.98334,                0.75994,                0.95361,                0.96286,                 0.9816,                0.94281,                0.00651,                0.30729,                      0,                0.54972,                0.78468,              0.0013053,              0.0013053,              0.0013053
                    142,                0.00623,                0.86169,                      0,                0.56572,                0.85423,                0.95983,                0.97099,                0.98497,                0.78085,                0.95764,                0.96985,                0.98297,                0.94647,                0.00598,                0.30748,                      0,                0.52706,                0.77502,              0.0013004,              0.0013004,              0.0013004
                    143,                0.00633,                 1.0261,                      0,                0.56294,                0.85352,                0.95929,                 0.9705,                0.98429,                 0.7615,                0.95806,                0.96819,                 0.9818,                0.92228,                0.00629,                0.38691,                      0,                0.53863,                0.78679,              0.0012954,              0.0012954,              0.0012954
                    144,                0.00637,                0.96599,                      0,                0.56192,                0.86066,                0.96222,                0.96921,                0.98415,                0.77959,                0.96005,                0.96764,                0.98173,                 0.9398,                0.00602,                0.32552,                      0,                0.52836,                0.78271,              0.0012904,              0.0012904,              0.0012904
                    145,                0.00647,                0.89682,                      0,                 0.5763,                0.85242,                0.96476,                0.97463,                0.98496,                0.78372,                 0.9624,                0.97224,                0.98304,                0.93669,                0.00582,                0.36331,                      0,                0.52406,                0.77471,              0.0012854,              0.0012854,              0.0012854
                    146,                0.00619,                0.80598,                      0,                0.55859,                0.84296,                0.96258,                0.97113,                0.98392,                0.78599,                 0.9604,                0.96893,                0.98141,                0.90142,                 0.0058,                0.42238,                      0,                0.52872,                0.77666,              0.0012804,              0.0012804,              0.0012804
                    147,                0.00621,                0.84239,                      0,                0.56126,                0.84564,                0.95785,                0.96517,                0.98332,                0.78572,                0.95631,                0.96415,                0.98165,                0.94212,                0.00588,                0.32956,                      0,                0.53552,                 0.7794,              0.0012754,              0.0012754,              0.0012754
                    148,                0.00628,                0.89265,                      0,                0.57058,                0.85557,                0.96184,                0.97326,                0.98369,                0.78615,                0.96072,                0.97142,                0.98301,                0.94046,                0.00585,                0.30543,                      0,                0.52447,                0.77281,              0.0012704,              0.0012704,              0.0012704
                    149,                 0.0063,                0.81433,                      0,                0.56723,                0.84771,                0.96043,                0.97293,                0.98392,                0.76833,                0.95826,                0.97073,                0.98073,                 0.9323,                  0.006,                0.33342,                      0,                0.52762,                0.78273,              0.0012654,              0.0012654,              0.0012654
                    150,                0.00617,                0.82997,                      0,                0.56718,                0.84869,                0.95657,                0.97279,                0.98389,                0.77328,                0.95567,                0.97187,                0.98287,                0.93765,                0.00609,                0.33069,                      0,                0.54493,                0.77716,              0.0012604,              0.0012604,              0.0012604
                    151,                0.00636,                0.83784,                      0,                0.56601,                0.85137,                0.96095,                0.96828,                0.98463,                0.77091,                 0.9584,                0.96571,                0.98234,                0.93578,                0.00613,                0.33267,                      0,                0.54036,                0.77933,              0.0012554,              0.0012554,              0.0012554
                    152,                0.00638,                0.79708,                      0,                0.56812,                0.84723,                0.96488,                0.97095,                0.98582,                0.78178,                0.96196,                0.96838,                0.98408,                0.94065,                0.00592,                0.31778,                      0,                0.54243,                0.77481,              0.0012504,              0.0012504,              0.0012504
                    153,                 0.0063,                0.84163,                      0,                0.57158,                0.84918,                 0.9602,                 0.9761,                0.98505,                0.78647,                0.95839,                0.97426,                0.98395,                0.94767,                0.00586,                0.30209,                      0,                0.53695,                0.77463,              0.0012454,              0.0012454,              0.0012454
                    154,                0.00643,                0.90636,                      0,                0.56483,                0.85407,                0.95342,                0.96378,                0.98268,                 0.7576,                0.95092,                0.96178,                0.98121,                0.92642,                0.00625,                0.36394,                      0,                0.56516,                0.78115,              0.0012404,              0.0012404,              0.0012404
                    155,                0.00628,                0.81913,                      0,                0.56414,                0.84314,                0.95609,                0.96966,                0.98294,                0.78547,                0.95423,                0.96654,                0.98023,                0.93563,                0.00577,                0.32341,                      0,                 0.5411,                0.77322,              0.0012354,              0.0012354,              0.0012354
                    156,                0.00623,                0.80678,                      0,                0.56467,                0.84451,                0.95446,                0.96396,                0.98302,                 0.7847,                0.95147,                0.96236,                0.98078,                0.94449,                0.00581,                0.31167,                      0,                0.53356,                0.78217,              0.0012304,              0.0012304,              0.0012304
                    157,                0.00619,                0.81825,                      0,                0.56014,                0.84502,                0.96493,                0.97095,                0.98451,                 0.7889,                0.96379,                 0.9689,                0.98339,                0.94343,                 0.0058,                0.33009,                      0,                0.51994,                0.77437,              0.0012254,              0.0012254,              0.0012254
                    158,                0.00609,                0.83767,                      0,                0.55576,                0.84524,                0.95909,                0.97854,                  0.984,                0.79244,                0.95729,                0.97663,                0.98285,                0.93481,                0.00567,                0.32514,                      0,                0.51612,                 0.7728,              0.0012204,              0.0012204,              0.0012204
                    159,                0.00626,                0.81575,                      0,                0.56103,                0.84796,                0.95828,                0.97371,                0.98534,                0.77627,                0.95601,                0.97389,                0.98455,                0.94026,                0.00605,                0.34462,                      0,                0.53279,                0.78003,              0.0012154,              0.0012154,              0.0012154
                    160,                0.00612,                0.82616,                      0,                0.55868,                0.84572,                0.95482,                0.96065,                0.98295,                0.77336,                0.95284,                0.95918,                0.98099,                0.93985,                0.00606,                 0.3393,                      0,                0.54157,                0.78203,              0.0012104,              0.0012104,              0.0012104
                    161,                 0.0063,                0.83172,                      0,                0.56417,                 0.8543,                0.95862,                0.97548,                 0.9843,                0.78546,                0.95665,                0.97383,                 0.9832,                0.94778,                0.00584,                0.30272,                      0,                0.51408,                 0.7736,              0.0012054,              0.0012054,              0.0012054
                    162,                0.00604,                0.79518,                      0,                0.55086,                0.84521,                0.96099,                0.95561,                0.98227,                0.77939,                0.95963,                0.95312,                0.98014,                0.94267,                0.00586,                0.32892,                      0,                0.55414,                0.78238,              0.0012004,              0.0012004,              0.0012004
                    163,                0.00617,                0.85212,                      0,                0.56853,                0.85137,                 0.9619,                0.96966,                0.98249,                0.75119,                 0.9604,                0.96709,                 0.9804,                0.93857,                0.00633,                0.33191,                      0,                0.55142,                0.79223,              0.0011954,              0.0011954,              0.0011954
                    164,                0.00635,                 0.8601,                      0,                0.57085,                0.85468,                0.95643,                0.96893,                 0.9842,                0.79346,                0.95373,                0.96672,                0.98237,                0.94572,                0.00576,                0.30587,                      0,                0.52693,                0.77464,              0.0011904,              0.0011904,              0.0011904
                    165,                0.00618,                0.75141,                      0,                0.56295,                0.84392,                 0.9611,                0.97659,                0.98404,                0.78973,                0.95841,                 0.9744,                0.98287,                0.94802,                0.00567,                0.30869,                      0,                0.52136,                0.77639,              0.0011854,              0.0011854,              0.0011854
                    166,                0.00617,                0.80808,                      0,                0.55929,                0.85028,                0.96431,                0.97334,                0.98527,                 0.7877,                0.96141,                0.97077,                0.98353,                0.94619,                 0.0058,                0.30964,                      0,                0.51939,                 0.7725,              0.0011804,              0.0011804,              0.0011804
                    167,                0.00618,                0.79253,                      0,                0.56492,                0.84612,                0.95893,                0.97457,                0.98401,                0.78038,                0.95609,                0.97132,                 0.9815,                0.94134,                0.00599,                0.31337,                      0,                0.53387,                0.78037,              0.0011754,              0.0011754,              0.0011754
                    168,                0.00604,                 0.7293,                      0,                0.54596,                0.84893,                0.96525,                0.97032,                0.98384,                0.79595,                0.96306,                0.96825,                0.98252,                0.94873,                0.00562,                0.28872,                      0,                0.51354,                0.77234,              0.0011704,              0.0011704,              0.0011704
                    169,                0.00603,                0.78075,                      0,                0.55214,                0.84683,                0.96132,                0.97318,                0.98506,                0.79312,                 0.9593,                0.97132,                0.98336,                0.95164,                0.00565,                0.29184,                      0,                 0.5129,                0.77441,              0.0011654,              0.0011654,              0.0011654
                    170,                0.00603,                0.92128,                      0,                0.54989,                0.84262,                0.95616,                0.97408,                0.98197,                0.77081,                0.95453,                0.97242,                0.97855,                0.93249,                 0.0059,                0.35736,                      0,                0.53954,                 0.7883,              0.0011604,              0.0011604,              0.0011604
                    171,                0.00599,                0.79914,                      0,                0.54701,                 0.8453,                0.95646,                0.97332,                0.98316,                0.79461,                0.95587,                 0.9715,                0.98135,                0.94527,                0.00564,                 0.2986,                      0,                0.52502,                0.77695,              0.0011554,              0.0011554,              0.0011554
                    172,                0.00607,                0.80069,                      0,                0.55469,                0.84827,                 0.9598,                0.97371,                0.98335,                0.78411,                0.95805,                0.97187,                0.98242,                0.93648,                0.00577,                 0.3348,                      0,                 0.5253,                 0.7772,              0.0011504,              0.0011504,              0.0011504
                    173,                0.00629,                0.86246,                      0,                0.57474,                0.85104,                0.95985,                0.97205,                0.98324,                0.78474,                0.95733,                0.96934,                0.98155,                0.94487,                0.00579,                0.31725,                      0,                0.52771,                0.77672,              0.0011454,              0.0011454,              0.0011454
                    174,                0.00629,                0.84534,                      0,                0.56688,                 0.8483,                0.96043,                0.97727,                0.98316,                   0.77,                 0.9579,                 0.9747,                0.98096,                0.93963,                0.00607,                0.33931,                      0,                0.53874,                0.78032,              0.0011404,              0.0011404,              0.0011404
                    175,                0.00617,                0.79579,                      0,                0.55676,                0.84696,                0.95907,                0.96945,                0.98408,                0.78216,                0.95638,                0.96745,                0.98156,                0.94321,                0.00585,                 0.3327,                      0,                0.52912,                0.78013,              0.0011354,              0.0011354,              0.0011354
                    176,                0.00614,                0.80016,                      0,                0.55304,                0.84819,                0.96378,                0.97077,                0.98514,                 0.7839,                0.96101,                0.96977,                0.98397,                0.94358,                0.00584,                0.31674,                      0,                0.51834,                0.77566,              0.0011304,              0.0011304,              0.0011304
                    177,                0.00601,                 0.7677,                      0,                0.55195,                0.84388,                0.96038,                0.97593,                0.98443,                0.78577,                0.95802,                0.97353,                0.98277,                0.93059,                0.00588,                 0.3546,                      0,                0.52631,                0.78672,              0.0011254,              0.0011254,              0.0011254
