                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.01227,                 1.7026,                      0,                0.96098,                 1.1074,                0.79719,                0.82942,                0.82387,                0.43161,                0.69506,                0.67367,                 0.5945,                0.40522,                0.01119,                 2.5703,                      0,                 1.0518,                 1.1766,              0.0016803,              0.0016803,              0.0016803
                     67,                0.01283,                 1.9437,                      0,                0.89307,                 1.0506,                0.82206,                0.82801,                0.81682,                0.42504,                0.67213,                0.64524,                0.56817,                0.31398,                0.01157,                 2.9158,                      0,                0.97343,                 1.3056,              0.0016753,              0.0016753,              0.0016753
                     68,                0.01285,                 1.9012,                      0,                0.94082,                 1.0814,                0.83367,                0.82077,                 0.8305,                0.43395,                 0.7282,                0.66255,                0.60592,                0.41779,                0.01138,                  2.446,                      0,                0.99154,                  1.251,              0.0016703,              0.0016703,              0.0016703
                     69,                0.01237,                 1.7908,                      0,                 0.9178,                 1.1548,                0.81283,                0.82942,                0.83329,                0.42289,                0.71192,                0.67816,                0.62448,                0.52802,                0.01175,                 2.0044,                      0,                 1.0655,                 1.3836,              0.0016653,              0.0016653,              0.0016653
                     70,                0.01214,                 1.5262,                      0,                0.94704,                 1.0892,                0.80128,                0.86228,                0.85154,                0.46168,                 0.6509,                0.68727,                0.59583,                0.41021,                0.01114,                 2.3674,                      0,                 1.0917,                 1.1725,              0.0016603,              0.0016603,              0.0016603
                     71,                0.01203,                 1.7705,                      0,                0.92211,                 1.0723,                 0.8399,                0.84947,                0.85719,                0.45432,                  0.719,                 0.7021,                 0.6462,                0.54869,                0.01149,                 2.0093,                      0,                 1.0565,                  1.178,              0.0016553,              0.0016553,              0.0016553
                     72,                0.01138,                 1.7449,                      0,                0.91509,                 1.1908,                0.85347,                0.83684,                0.85442,                0.43729,                 0.7405,                 0.6712,                0.63072,                0.50047,                0.01174,                 1.9611,                      0,                 1.0567,                 1.3525,              0.0016504,              0.0016504,              0.0016504
                     73,                0.01223,                 1.9233,                      0,                0.92405,                 1.1412,                0.80656,                0.77998,                0.81555,                0.38382,                0.73894,                0.66477,                 0.6302,                0.50518,                0.01252,                 2.0716,                      0,                 1.1405,                 1.4257,              0.0016454,              0.0016454,              0.0016454
                     74,                0.01245,                 1.7337,                      0,                0.94663,                 1.0529,                0.84694,                0.74166,                0.81074,                0.41593,                0.70357,                0.61611,                0.58257,                0.33853,                0.01162,                 2.6274,                      0,                 1.0747,                 1.1869,              0.0016404,              0.0016404,              0.0016404
                     75,                0.01196,                 1.7493,                      0,                0.92812,                 1.0891,                0.84442,                0.83807,                0.86342,                 0.4472,                0.72221,                0.65558,                0.60843,                0.35393,                0.01087,                 2.4497,                      0,                0.98936,                 1.1297,              0.0016354,              0.0016354,              0.0016354
                     76,                0.01176,                 1.8285,                      0,                0.90125,                 1.0999,                0.85643,                0.84057,                0.86491,                0.44389,                0.75095,                0.71075,                0.66205,                0.59237,                0.01112,                 1.8437,                      0,                 1.0213,                 1.1452,              0.0016304,              0.0016304,              0.0016304
                     77,                0.01202,                 1.7319,                      0,                0.93581,                 1.0478,                0.85495,                0.82695,                0.86222,                0.45735,                0.75318,                 0.6714,                0.63801,                0.45508,                0.01104,                 2.2844,                      0,                 1.0254,                  1.189,              0.0016254,              0.0016254,              0.0016254
                     78,                0.01169,                 1.7477,                      0,                0.91788,                 1.0678,                0.84889,                0.85413,                0.87592,                0.47475,                 0.7294,                0.71199,                0.65657,                 0.5724,                0.01099,                 1.8927,                      0,                0.98888,                 1.1283,              0.0016204,              0.0016204,              0.0016204
                     79,                 0.0115,                 1.6812,                      0,                 0.9261,                 1.0757,                0.86778,                0.86807,                0.88365,                0.46665,                0.72742,                0.72559,                0.65949,                0.57458,                0.01123,                 1.9462,                      0,                0.93409,                 1.1564,              0.0016154,              0.0016154,              0.0016154
                     80,                 0.0122,                 1.6754,                      0,                0.89124,                 1.1023,                0.85991,                0.83066,                0.85599,                0.45839,                0.69259,                0.66502,                0.59593,                0.35458,                0.01075,                 2.5824,                      0,                  0.941,                 1.0996,              0.0016104,              0.0016104,              0.0016104
                     81,                0.01163,                 1.6132,                      0,                0.87545,                 1.0673,                0.87842,                0.86627,                0.87746,                0.46013,                0.71963,                0.70334,                0.62605,                0.38844,                0.01104,                 2.5221,                      0,                 0.9153,                 1.1919,              0.0016054,              0.0016054,              0.0016054
                     82,                0.01203,                  1.837,                      0,                0.90577,                 1.1165,                0.86386,                0.87845,                 0.8833,                0.49814,                0.72827,                0.70895,                0.65502,                0.52256,                0.01057,                 2.1279,                      0,                0.94215,                 1.1013,              0.0016004,              0.0016004,              0.0016004
                     83,                0.01223,                 1.7941,                      0,                0.88271,                0.99853,                0.88193,                0.86789,                0.87794,                0.48663,                0.65853,                0.63659,                  0.557,                0.25894,                0.01076,                  3.382,                      0,                0.96383,                 1.2336,              0.0015954,              0.0015954,              0.0015954
                     84,                0.01183,                 1.7258,                      0,                0.89163,                 1.0655,                0.88011,                  0.862,                0.86103,                 0.4663,                0.73845,                0.69468,                0.62097,                0.44951,                0.01085,                 2.5056,                      0,                 1.0177,                 1.1493,              0.0015904,              0.0015904,              0.0015904
                     85,                 0.0116,                 1.8071,                      0,                0.87507,                 1.0957,                0.81751,                 0.8583,                0.84217,                0.44485,                0.70767,                0.69221,                0.60861,                0.49472,                0.01095,                  2.059,                      0,                 1.0535,                 1.2022,              0.0015854,              0.0015854,              0.0015854
